license_plate,price,make,mileage,year,fuel_type,transmission,body_type,engine_size,car_tier,engine_tier,year_band
WV68ZKZ,9299.0,FORD,17000.0,2018.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
KR20VCK,31995.0,VOLVO,7434.0,2020.0,Petrol,Automatic,Suv,2.0,T2,1-2L,>2020
SK12HUP,3900.0,VOLVO,94786.0,2012.0,Diesel,Manual,Saloon,1.6,T2,1-2L,2010-2014
YN68KWS,14995.0,VOLVO,33145.0,2018.0,Petrol,Automatic,Hatchback,1.5,T2,1-2L,2015-2019
WJ57TSY,6999.0,VOLVO,43500.0,2007.0,Petrol,Automatic,Estate,2.4,T2,2-3L,<2010
LC62SFX,4595.0,VOLKSWAGEN,38000.0,2012.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2010-2014
YP69NBM,9495.0,VOLKSWAGEN,7378.0,2019.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
CX04YWL,1950.0,VOLVO,100540.0,2004.0,Petrol,Manual,Convertible,2.0,T2,1-2L,<2010
FL67BBF,35995.0,VOLVO,30000.0,2017.0,Diesel,Automatic,Suv,2.0,T2,1-2L,2015-2019
LR69ZHN,43990.0,VOLVO,20010.0,2019.0,Hybrid,Automatic,Suv,2.0,T2,1-2L,2015-2019
AV63XFB,8995.0,VOLVO,36952.0,2014.0,Diesel,Manual,Hatchback,1.6,T2,1-2L,2010-2014
VO13PNN,5295.0,VOLKSWAGEN,125229.0,2013.0,Diesel,Manual,Mpv,2.0,T2,1-2L,2010-2014
YG60RXO,4990.0,VOLVO,115000.0,2010.0,Diesel,Automatic,Saloon,2.4,T2,2-3L,2010-2014
LG69YWM,21795.0,VOLKSWAGEN,10320.0,2019.0,Petrol,Manual,Suv,1.5,T2,1-2L,2015-2019
MB19CYL,20995.0,VOLKSWAGEN,17275.0,2019.0,Diesel,Automatic,Suv,2.0,T2,1-2L,2015-2019
GL08XRN,5995.0,VOLVO,50600.0,2008.0,Diesel,Automatic,Estate,2.0,T2,1-2L,<2010
SL13EHM,4750.0,VOLKSWAGEN,128088.0,2013.0,Diesel,Manual,Mpv,1.6,T2,1-2L,2010-2014
SM61EGK,5894.0,VOLKSWAGEN,97290.0,2012.0,Petrol,Manual,Hatchback,1.4,T2,1-2L,2010-2014
DA18JVP,20750.0,VOLKSWAGEN,24609.0,2018.0,Diesel,Manual,Suv,2.0,T2,1-2L,2015-2019
VX63YUT,13995.0,VOLKSWAGEN,56146.0,2013.0,Diesel,Automatic,Suv,2.0,T2,1-2L,2010-2014
VE62TJV,5800.0,VOLKSWAGEN,59000.0,2012.0,Petrol,Manual,Hatchback,1.2,T2,1-2L,2010-2014
KR16FCU,6200.0,VOLKSWAGEN,91420.0,2016.0,Petrol,Manual,Hatchback,1.2,T2,1-2L,2015-2019
AU12ZPS,6990.0,VOLKSWAGEN,39000.0,2012.0,Petrol,Automatic,Hatchback,1.4,T2,1-2L,2010-2014
LB14TLF,18990.0,VOLKSWAGEN,51376.0,2014.0,Diesel,Automatic,Suv,3.0,T2,2-3L,2010-2014
WG61PUA,5880.0,VOLKSWAGEN,62000.0,2012.0,Petrol,Automatic,Hatchback,1.4,T2,1-2L,2010-2014
LM17ECJ,24495.0,VOLKSWAGEN,56849.0,2017.0,Diesel,Automatic,Suv,3.0,T2,2-3L,2015-2019
ST62EWN,4600.0,VOLKSWAGEN,67000.0,2012.0,Petrol,Manual,Hatchback,1.2,T2,1-2L,2010-2014
PG07FTC,1900.0,VOLKSWAGEN,87500.0,2007.0,Petrol,Manual,Hatchback,1.4,T2,1-2L,<2010
RF59EFH,4495.0,VOLKSWAGEN,47000.0,2010.0,Petrol,Manual,Hatchback,1.2,T2,1-2L,2010-2014
AD59DVP,3495.0,VOLKSWAGEN,97000.0,2009.0,Petrol,Manual,Hatchback,1.4,T2,1-2L,<2010
HJ15ZYE,6470.0,VOLKSWAGEN,58225.0,2015.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
PY10HCH,4000.0,VOLKSWAGEN,93000.0,2010.0,Petrol,Manual,Hatchback,1.2,T2,1-2L,2010-2014
WJ60HRL,3500.0,VOLKSWAGEN,100000.0,2010.0,Petrol,Manual,Hatchback,1.4,T2,1-2L,2010-2014
N4LUC,9995.0,VOLKSWAGEN,32000.0,2017.0,Petrol,Automatic,Hatchback,1.2,T2,1-2L,2015-2019
NA17TFK,9595.0,VOLKSWAGEN,97000.0,2017.0,Diesel,Manual,Estate,2.0,T2,1-2L,2015-2019
SV62NWB,4600.0,VOLKSWAGEN,119925.0,2012.0,Diesel,Automatic,Saloon,2.0,T2,1-2L,2010-2014
WD14DTU,7795.0,VOLKSWAGEN,38698.0,2014.0,Petrol,Manual,Hatchback,1.2,T2,1-2L,2010-2014
OV60PYH,4495.0,VOLKSWAGEN,80000.0,2010.0,Diesel,Manual,Saloon,1.6,T2,1-2L,2010-2014
DT66FTE,12450.0,VOLKSWAGEN,44000.0,2017.0,Diesel,Automatic,Saloon,2.0,T2,1-2L,2015-2019
P333TMS,8795.0,VOLKSWAGEN,23906.0,2017.0,Petrol,Manual,Hatchback,1.0,T2,0-1L,2015-2019
RO11GJK,5995.0,VOLKSWAGEN,72000.0,2011.0,Diesel,Manual,Hatchback,1.6,T2,1-2L,2010-2014
VN66XOK,12300.0,VOLKSWAGEN,87690.0,2016.0,Diesel,Manual,Estate,2.0,T2,1-2L,2015-2019
YT21OPF,32995.0,VOLKSWAGEN,500.0,2021.0,Petrol,Automatic,Hatchback,2.0,T2,1-2L,>2020
BT67VOK,9300.0,VOLKSWAGEN,92650.0,2017.0,Diesel,Manual,Estate,1.6,T2,1-2L,2015-2019
VN56KYJ,2095.0,VOLKSWAGEN,98000.0,2006.0,Diesel,Automatic,Saloon,2.0,T2,1-2L,<2010
MV64MXE,11700.0,VOLKSWAGEN,80850.0,2014.0,Diesel,Manual,Hatchback,2.0,T2,1-2L,2010-2014
DT19FWJ,11490.0,VAUXHALL,16000.0,2019.0,Petrol,Manual,Suv,1.2,T3,1-2L,2015-2019
LY04VVD,4990.0,VOLKSWAGEN,13500.0,2004.0,Petrol,Automatic,Hatchback,1.6,T2,1-2L,<2010
NA62OPL,5495.0,VOLKSWAGEN,87099.0,2012.0,Diesel,Automatic,Hatchback,1.6,T2,1-2L,2010-2014
FT10HMF,5500.0,VOLKSWAGEN,56000.0,2010.0,Diesel,Automatic,Hatchback,1.6,T2,1-2L,2010-2014
M40KTO,8995.0,VOLKSWAGEN,73362.0,2015.0,Diesel,Automatic,Hatchback,2.0,T2,1-2L,2015-2019
HD11AFZ,6495.0,VOLKSWAGEN,98900.0,2011.0,Diesel,Manual,Estate,2.0,T2,1-2L,2010-2014
AV64XOZ,4995.0,VAUXHALL,50500.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
GD64WOJ,7979.0,VOLKSWAGEN,74410.0,2015.0,Diesel,Manual,Hatchback,2.0,T2,1-2L,2015-2019
FR10AGZ,3490.0,VOLKSWAGEN,110000.0,2010.0,Petrol,Manual,Hatchback,1.4,T2,1-2L,2010-2014
GF67GSV,12995.0,VAUXHALL,19650.0,2017.0,Petrol,Automatic,Suv,1.4,T3,1-2L,2015-2019
DG09HDK,2595.0,VOLKSWAGEN,105800.0,2009.0,Petrol,Manual,Estate,1.6,T2,1-2L,<2010
FT11EEW,4395.0,VOLKSWAGEN,81000.0,2011.0,Petrol,Manual,Hatchback,1.2,T2,1-2L,2010-2014
FY05DPE,1290.0,VAUXHALL,108000.0,2005.0,Petrol,Automatic,Mpv,1.8,T3,1-2L,<2010
OY12XFL,4990.0,VAUXHALL,77102.0,2012.0,Diesel,Manual,Suv,2.2,T3,2-3L,2010-2014
SB64ZWP,4995.0,VAUXHALL,58500.0,2015.0,Petrol,Manual,Mpv,1.4,T3,1-2L,2015-2019
DV62FVG,2995.0,VAUXHALL,101000.0,2012.0,Diesel,Automatic,Hatchback,2.0,T3,1-2L,2010-2014
GU67YTA,11000.0,VAUXHALL,36000.0,2017.0,Petrol,Automatic,Mpv,1.4,T3,1-2L,2015-2019
DK59VCY,1495.0,VAUXHALL,97069.0,2009.0,Petrol,Manual,Mpv,1.8,T3,1-2L,<2010
MA07YZF,2995.0,VAUXHALL,62782.0,2007.0,Petrol,Automatic,Hatchback,2.2,T3,2-3L,<2010
VA07VMC,1690.0,VAUXHALL,108023.0,2007.0,Diesel,Manual,Mpv,1.9,T3,1-2L,<2010
GF06CZU,695.0,VAUXHALL,65000.0,2006.0,Petrol,Manual,Convertible,1.4,T3,1-2L,<2010
DV13YFD,4990.0,VAUXHALL,62000.0,2013.0,Petrol,Manual,Hatchback,1.8,T3,1-2L,2010-2014
FA17NNC,11000.0,VAUXHALL,35000.0,2017.0,Diesel,Manual,Hatchback,2.0,T3,1-2L,2015-2019
MV63UUO,3600.0,VAUXHALL,56000.0,2013.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
HK11GZE,2199.0,VAUXHALL,103200.0,2011.0,Petrol,Manual,Mpv,1.4,T3,1-2L,2010-2014
YN16NVA,5480.0,VAUXHALL,30000.0,2016.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
GN16XSW,5979.0,VAUXHALL,48457.0,2016.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
CA60PUU,2750.0,VAUXHALL,71000.0,2011.0,Diesel,Manual,Mpv,1.7,T3,1-2L,2010-2014
VX16NFZ,6999.0,VAUXHALL,65037.0,2016.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2015-2019
KN17CWX,6995.0,VAUXHALL,18916.0,2017.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
DN09EZO,2791.0,VAUXHALL,62774.0,2009.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,<2010
FP18LCO,8790.0,VAUXHALL,14000.0,2018.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
YX60XOM,2595.0,VAUXHALL,53033.0,2010.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2010-2014
VN11PUU,4495.0,VAUXHALL,77855.0,2011.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
GY14JVA,3180.0,VAUXHALL,97000.0,2014.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
ST69YYO,11990.0,VAUXHALL,5000.0,2019.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
GD69UEL,11990.0,VAUXHALL,4000.0,2019.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
DU18UPT,7990.0,VAUXHALL,24299.0,2018.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
DU17RRX,8200.0,VAUXHALL,51290.0,2017.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
HG18ODB,7490.0,VAUXHALL,37000.0,2018.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
KN12SFV,5000.0,VAUXHALL,42310.0,2012.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
KM59WMK,2295.0,VAUXHALL,55000.0,2009.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,<2010
SK63FDL,5000.0,VAUXHALL,46000.0,2013.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2010-2014
OY62HLF,3750.0,VAUXHALL,50000.0,2012.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2010-2014
SJ58XTG,1240.0,VAUXHALL,117127.0,2008.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,<2010
KY17EJK,8500.0,VAUXHALL,38950.0,2017.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2015-2019
BA18HRX,10490.0,VAUXHALL,7000.0,2018.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
FD15WUR,4999.0,VAUXHALL,60000.0,2015.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
NX17UKG,7490.0,VAUXHALL,30000.0,2017.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2015-2019
VO61CWY,2495.0,VAUXHALL,120000.0,2011.0,Diesel,Manual,Hatchback,1.7,T3,1-2L,2010-2014
KU11OFP,4395.0,VAUXHALL,43000.0,2011.0,Petrol,Manual,Hatchback,1.4,T3,1-2L,2010-2014
HV58NRY,1500.0,VAUXHALL,106306.0,2008.0,Petrol,Automatic,Estate,1.8,T3,1-2L,<2010
MW10HZE,2995.0,VAUXHALL,105000.0,2010.0,Diesel,Manual,Hatchback,1.7,T3,1-2L,2010-2014
DY65HPJ,6495.0,VAUXHALL,40000.0,2016.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2015-2019
AX61FHH,31989.0,TOYOTA,159550.0,2011.0,Diesel,Automatic,Suv,4.5,T3,>3L,2010-2014
EO56KMG,3695.0,TOYOTA,42000.0,2006.0,Petrol,Automatic,Hatchback,1.3,T3,1-2L,<2010
YH59OMW,2690.0,VAUXHALL,98000.0,2009.0,Petrol,Manual,Hatchback,1.8,T3,1-2L,<2010
HG10YUO,3790.0,VAUXHALL,61500.0,2010.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
PK14ENP,5700.0,VAUXHALL,43957.0,2014.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,2010-2014
AF67NZM,10490.0,VAUXHALL,35000.0,2017.0,Petrol,Automatic,Estate,1.4,T3,1-2L,2015-2019
GV04UMS,1000.0,TOYOTA,165000.0,2004.0,Diesel,Manual,Suv,2.0,T3,1-2L,<2010
YF56EHU,3495.0,TOYOTA,90500.0,2007.0,Diesel,Manual,Suv,2.2,T3,2-3L,<2010
LX63WRP,3000.0,VAUXHALL,93100.0,2013.0,Petrol,Automatic,Hatchback,1.2,T3,1-2L,2010-2014
FL11DYY,2700.0,TOYOTA,50700.0,2011.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2010-2014
BJ07XTX,2750.0,TOYOTA,78000.0,2007.0,Petrol,Automatic,Hatchback,1.3,T3,1-2L,<2010
GV61KWE,3295.0,TOYOTA,36000.0,2012.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2010-2014
FJ62VSY,3189.0,TOYOTA,68820.0,2012.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2010-2014
AO06YEE,1350.0,TOYOTA,118000.0,2006.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,<2010
FP55DSX,1390.0,TOYOTA,87000.0,2005.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,<2010
FL15RFJ,6700.0,TOYOTA,69028.0,2015.0,Petrol,Manual,Estate,1.3,T3,1-2L,2015-2019
LM62EAC,5880.0,TOYOTA,71000.0,2012.0,Petrol,Manual,Estate,1.8,T3,1-2L,2010-2014
FH14XWP,5995.0,TOYOTA,65998.0,2014.0,Diesel,Manual,Hatchback,1.4,T3,1-2L,2010-2014
HW63AMU,4990.0,SMART,16513.0,2013.0,Petrol,Automatic,Coupe,1.0,T3,0-1L,2010-2014
WL08GYJ,4690.0,SUZUKI,41944.0,2008.0,Petrol,Automatic,Hatchback,1.5,T3,1-2L,<2010
ND68FNF,13100.0,TOYOTA,28424.0,2019.0,Hybrid,Automatic,Estate,1.8,T3,1-2L,2015-2019
RV59ZFB,3989.0,TOYOTA,27690.0,2009.0,Petrol,Manual,Hatchback,1.6,T3,1-2L,<2010
LC67NZN,7850.0,SUZUKI,102938.0,2017.0,Petrol,Manual,Suv,1.6,T3,1-2L,2015-2019
AV10DXE,3995.0,SKODA,136692.0,2010.0,Diesel,Manual,Estate,2.0,T3,1-2L,2010-2014
V666RAC,6495.0,RENAULT,62273.0,2014.0,Diesel,Manual,Suv,1.5,T2,1-2L,2010-2014
AV66FVC,11990.0,SKODA,103000.0,2016.0,Diesel,Automatic,Hatchback,2.0,T3,1-2L,2015-2019
PX56RCO,995.0,SKODA,231000.0,2006.0,Diesel,Manual,Estate,2.0,T3,1-2L,<2010
KY62LVC,4491.0,SEAT,92428.0,2012.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2010-2014
LC17XSF,6950.0,SKODA,16973.0,2017.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
YN19XXY,9995.0,SMART,13092.0,2019.0,Petrol,Automatic,Hatchback,0.9,T3,0-1L,2015-2019
RF65USN,6979.0,SKODA,36761.0,2016.0,Diesel,Manual,Hatchback,1.6,T3,1-2L,2015-2019
YE16GYP,6979.0,SEAT,53034.0,2016.0,Petrol,Manual,Hatchback,1.2,T3,1-2L,2015-2019
HY65KFG,7250.0,RENAULT,70682.0,2015.0,Diesel,Automatic,Suv,1.5,T2,1-2L,2015-2019
FH18UBE,6690.0,SKODA,29500.0,2018.0,Petrol,Manual,Hatchback,1.0,T3,0-1L,2015-2019
DA10YZF,3900.0,SKODA,68600.0,2010.0,Petrol,Automatic,Hatchback,1.4,T3,1-2L,2010-2014
LS63OUG,6985.0,RENAULT,49185.0,2013.0,Diesel,Manual,Suv,1.5,T2,1-2L,2010-2014
HY14BTZ,6990.0,RENAULT,14000.0,2014.0,Diesel,Manual,Coupe,1.5,T2,1-2L,2010-2014
PF13VGP,5500.0,RENAULT,78699.0,2013.0,Diesel,Manual,Suv,1.5,T2,1-2L,2010-2014
KN10ZZW,3975.0,RENAULT,62000.0,2010.0,Petrol,Automatic,Hatchback,2.0,T2,1-2L,2010-2014
RE56CNU,1799.0,RENAULT,117000.0,2006.0,Diesel,Manual,Mpv,2.0,T2,1-2L,<2010
LS64VWB,7190.0,RENAULT,33000.0,2014.0,Diesel,Manual,Estate,1.5,T2,1-2L,2010-2014
SH67OJV,10990.0,RENAULT,24000.0,2017.0,Diesel,Manual,Hatchback,1.5,T2,1-2L,2015-2019
HX63XUC,4695.0,RENAULT,53364.0,2013.0,Petrol,Manual,Hatchback,1.1,T2,1-2L,2010-2014
KY68WGW,48000.0,PORSCHE,32936.0,2018.0,Petrol,Automatic,Suv,2.0,T1,1-2L,2015-2019
PN15RZX,5900.0,RENAULT,47550.0,2015.0,Petrol,Manual,Hatchback,0.9,T2,0-1L,2015-2019
HV11ANX,3189.0,RENAULT,53640.0,2011.0,Petrol,Manual,Hatchback,1.6,T2,1-2L,2010-2014
LV10VXS,3190.0,RENAULT,69000.0,2010.0,Diesel,Manual,Coupe,2.0,T2,1-2L,2010-2014
